CustomerID,TotalOrder,TotalQuantity,TotalSpend,FirstPurchase,LastPurchase,AVGBasketSize,AVGOrderValue,DaysSinceLast
16752,1,54,207.5,2010-12-02,2010-12-02,54.0,207.5,372
16753,1,189,223.92000000000002,2011-10-12,2011-10-12,189.0,223.92000000000002,58
16754,1,4280,2002.4,2010-12-02,2010-12-02,4280.0,2002.4,372
16755,3,1058,1475.43,2011-01-28,2011-08-17,352.6666666666667,491.81,114
16756,1,106,239.4,2011-05-09,2011-05-09,106.0,239.4,214
16757,1,81,106.83,2011-01-25,2011-01-25,81.0,106.83,318
16758,1,203,369.34,2011-10-05,2011-10-05,203.0,369.34,65
16759,3,609,789.79,2011-11-09,2011-12-02,203.0,263.2633333333333,7
16761,1,341,316.62,2011-09-04,2011-09-04,341.0,316.62,96
16762,3,480,1207.24,2011-07-18,2011-11-20,160.0,402.41333333333336,19
16763,1,319,611.85,2011-05-25,2011-05-25,319.0,611.85,198
16764,13,1253,2790.95,2011-07-19,2011-12-06,96.38461538461539,214.68846153846152,3
16765,1,4,34.0,2011-02-18,2011-02-18,4.0,34.0,294
16766,2,536,1145.6,2011-03-11,2011-03-11,268.0,572.8,273
16767,11,4423,5575.56,2011-01-27,2011-11-09,402.09090909090907,506.86909090909097,30
16768,3,196,478.09000000000003,2011-03-13,2011-10-23,65.33333333333333,159.36333333333334,47
16769,1,80,361.54,2011-03-24,2011-03-24,80.0,361.54,260
16770,5,456,757.1,2010-12-02,2011-10-13,91.2,151.42000000000002,57
16771,5,1475,2230.61,2011-01-05,2011-11-06,295.0,446.122,33
16773,1,171,171.59,2011-10-13,2011-10-13,171.0,171.59,57
16774,4,322,661.52,2011-06-14,2011-10-03,80.5,165.38,67
16775,11,439,1691.51,2010-12-07,2011-11-29,39.90909090909091,153.77363636363637,10
16776,1,254,371.54,2011-10-10,2011-10-10,254.0,371.54,60
16777,2,62,222.62,2011-03-27,2011-09-20,31.0,111.31,80
16778,2,194,245.94,2011-03-10,2011-09-26,97.0,122.97,74
16779,22,5301,10611.72,2010-12-08,2011-12-07,240.95454545454547,482.35090909090906,2
16780,2,270,422.24,2011-03-25,2011-08-31,135.0,211.12,100
16781,1,113,311.25,2010-12-02,2010-12-02,113.0,311.25,372
16782,13,705,2267.95,2010-12-09,2011-11-29,54.23076923076923,174.4576923076923,10
16784,1,24,107.6,2011-11-20,2011-11-20,24.0,107.6,19
16788,2,303,592.74,2011-03-30,2011-08-08,151.5,296.37,123
16789,1,32,80.8,2011-12-01,2011-12-01,32.0,80.8,8
16790,6,898,1545.6200000000001,2011-11-02,2011-12-06,149.66666666666666,257.60333333333335,3
16791,7,756,1693.03,2011-01-11,2011-11-10,108.0,241.86142857142858,29
16792,2,44,110.38,2011-03-02,2011-03-02,22.0,55.19,282
16793,1,146,243.84,2011-10-13,2011-10-13,146.0,243.84,57
16794,10,922,1194.48,2011-06-12,2011-12-08,92.2,119.44800000000001,1
16795,1,239,414.88,2010-12-09,2010-12-09,239.0,414.88,365
16796,1,186,305.62,2011-09-11,2011-09-11,186.0,305.62,89
16800,1,524,1162.65,2011-11-28,2011-11-28,524.0,1162.65,11
16801,4,493,1594.23,2011-03-11,2011-06-29,123.25,398.5575,163
16803,1,245,332.3,2011-10-05,2011-10-05,245.0,332.3,65
16804,3,246,536.99,2011-03-14,2011-11-16,82.0,178.99666666666667,23
16805,2,539,460.59,2010-12-14,2011-06-19,269.5,230.295,173
16806,4,355,736.21,2011-04-14,2011-08-28,88.75,184.0525,103
16807,3,778,1121.59,2011-03-14,2011-07-20,259.3333333333333,373.8633333333333,142
16808,2,196,288.42,2011-03-10,2011-09-01,98.0,144.21,99
16809,5,652,914.69,2011-03-22,2011-11-16,130.4,182.93800000000002,23
16810,1,114,309.54,2011-05-31,2011-05-31,114.0,309.54,192
16811,2,477,547.0699999999999,2011-11-22,2011-12-05,238.5,273.53499999999997,4
16812,1,81,479.35,2010-12-14,2010-12-14,81.0,479.35,360
16813,10,1501,1652.18,2011-05-19,2011-12-01,150.1,165.21800000000002,8
16814,21,2691,6406.8,2010-12-05,2011-11-25,128.14285714285714,305.0857142857143,14
16816,4,274,417.06,2010-12-16,2011-08-28,68.5,104.265,103
16817,9,822,1604.75,2010-12-06,2011-12-07,91.33333333333333,178.30555555555554,2
16818,11,2165,3349.57,2011-05-18,2011-11-29,196.8181818181818,304.50636363636363,10
16820,1,307,497.61,2011-09-05,2011-09-05,307.0,497.61,95
16823,1,136,358.38,2011-04-26,2011-04-26,136.0,358.38,227
16824,2,236,460.64,2011-06-28,2011-11-24,118.0,230.32,15
16825,2,566,775.18,2011-06-07,2011-11-01,283.0,387.59,38
16826,1,158,341.7,2011-10-19,2011-10-19,158.0,341.7,51
16828,1,58,113.5,2011-08-19,2011-08-19,58.0,113.5,112
16829,1,99,197.22,2011-07-06,2011-07-06,99.0,197.22,156
16830,1,264,325.91,2011-11-01,2011-11-01,264.0,325.91,38
16832,3,33,199.15,2011-05-06,2011-06-08,11.0,66.38333333333334,184
16833,4,440,1106.53,2011-01-09,2011-12-08,110.0,276.6325,1
16834,1,358,413.46,2011-04-26,2011-04-26,358.0,413.46,227
16835,2,61,180.85,2010-12-01,2011-08-03,30.5,90.425,128
16836,2,165,251.87,2011-08-15,2011-10-31,82.5,125.935,39
16837,11,1563,3170.98,2011-04-08,2011-11-08,142.0909090909091,288.2709090909091,31
16838,2,185,588.85,2011-02-24,2011-05-26,92.5,294.425,197
16839,34,8975,16594.35,2010-12-05,2011-12-01,263.97058823529414,488.06911764705876,8
16841,6,2250,1869.82,2011-02-25,2011-11-03,375.0,311.63666666666666,36
16842,3,693,1264.19,2011-02-10,2011-08-31,231.0,421.3966666666667,100
16843,16,10159,10196.57,2011-01-16,2011-10-28,634.9375,637.285625,42
16846,1,135,214.32,2011-10-20,2011-10-20,135.0,214.32,50
16847,1,78,193.44,2011-10-27,2011-10-27,78.0,193.44,43
16848,1,182,281.42,2011-10-18,2011-10-18,182.0,281.42,52
16849,1,33,124.57,2011-06-06,2011-06-06,33.0,124.57,186
16850,1,249,332.40999999999997,2011-01-10,2011-01-10,249.0,332.40999999999997,333
16851,3,271,342.45,2011-10-19,2011-12-05,90.33333333333333,114.14999999999999,4
16852,2,56,144.91,2011-06-16,2011-11-29,28.0,72.455,10
16855,2,164,328.4,2011-10-27,2011-11-16,82.0,164.2,23
16856,1,12,35.4,2011-11-25,2011-11-25,12.0,35.4,14
16858,1,91,375.69,2010-12-06,2010-12-06,91.0,375.69,368
16859,2,827,747.81,2011-03-23,2011-07-18,413.5,373.905,144
16861,2,140,173.76,2011-07-04,2011-10-11,70.0,86.88,59
16863,2,409,502.8,2010-12-08,2011-11-08,204.5,251.4,31
16866,3,60,207.74,2011-07-01,2011-07-22,20.0,69.24666666666667,140
16869,4,583,817.12,2011-06-17,2011-11-17,145.75,204.28,22
16871,6,1253,2812.34,2011-03-14,2011-11-17,208.83333333333334,468.72333333333336,22
16872,3,600,680.02,2011-06-08,2011-09-23,200.0,226.67333333333332,77
16873,6,3840,7123.62,2010-12-10,2011-12-05,640.0,1187.27,4
16875,5,1069,2095.53,2011-01-04,2011-10-03,213.8,419.10600000000005,67
16877,6,458,846.62,2011-05-15,2011-11-27,76.33333333333333,141.10333333333332,12
16878,1,12,13.3,2011-09-16,2011-09-16,12.0,13.3,84
16880,7,746,1491.43,2011-06-03,2011-11-09,106.57142857142857,213.0614285714286,30
16881,1,600,432.0,2011-10-04,2011-10-04,600.0,432.0,66
16882,3,424,705.12,2011-01-26,2011-10-04,141.33333333333334,235.04,66
16883,2,103,272.48,2010-12-03,2011-06-05,51.5,136.24,187
16884,2,320,429.84,2011-11-02,2011-11-02,160.0,214.92,37
16885,3,178,450.41,2010-12-17,2011-11-24,59.333333333333336,150.13666666666668,15
16887,1,156,192.33,2011-11-04,2011-11-04,156.0,192.33,35
16889,3,925,1578.67,2011-01-07,2011-05-29,308.3333333333333,526.2233333333334,194
16891,5,265,742.43,2010-12-03,2011-12-08,53.0,148.486,1
16892,5,236,518.19,2011-06-09,2011-12-08,47.2,103.638,1
16893,1,62,145.93,2010-12-08,2010-12-08,62.0,145.93,366
16895,1,91,202.27,2011-10-06,2011-10-06,91.0,202.27,64
16897,2,73,289.78,2011-01-30,2011-02-13,36.5,144.89,299
16898,3,412,501.03,2010-12-06,2011-11-13,137.33333333333334,167.01,26
16899,6,520,1271.06,2010-12-14,2011-12-02,86.66666666666667,211.84333333333333,7
16900,3,832,882.16,2011-10-07,2011-11-23,277.3333333333333,294.05333333333334,16
16902,1,629,1706.88,2011-08-15,2011-08-15,629.0,1706.88,116
16903,1,247,363.2,2011-11-10,2011-11-10,247.0,363.2,29
16904,15,1973,3634.95,2010-12-07,2011-12-05,131.53333333333333,242.32999999999998,4
16905,7,1381,3037.6,2010-12-03,2011-12-04,197.28571428571428,433.9428571428571,5
16906,4,263,559.59,2011-04-05,2011-09-19,65.75,139.8975,81
16907,5,286,928.76,2010-12-09,2011-11-10,57.2,185.752,29
16909,1,436,379.14,2011-09-28,2011-09-28,436.0,379.14,72
16910,8,884,1508.96,2011-09-09,2011-12-05,110.5,188.62,4
16912,11,1025,2555.58,2011-01-20,2011-11-11,93.18181818181819,232.32545454545453,28
16913,1,82,113.44,2011-02-22,2011-02-22,82.0,113.44,290
16914,1,112,183.76,2011-11-03,2011-11-03,112.0,183.76,36
16915,6,132,621.68,2011-03-01,2011-11-30,22.0,103.61333333333333,9
16916,2,431,562.41,2010-12-02,2011-11-16,215.5,281.205,23
16917,1,232,391.52,2011-03-08,2011-03-08,232.0,391.52,276
16918,6,721,1068.82,2011-01-26,2011-10-21,120.16666666666667,178.13666666666666,49
16919,11,1403,2592.25,2010-12-06,2011-07-06,127.54545454545455,235.6590909090909,156
16921,1,154,154.18,2011-10-09,2011-10-09,154.0,154.18,61
16923,19,3344,7069.08,2010-12-12,2011-11-27,176.0,372.0568421052632,12
16924,3,467,829.89,2011-09-16,2011-11-18,155.66666666666666,276.63,21
16926,1,35,230.25,2010-12-03,2010-12-03,35.0,230.25,371
16927,3,993,543.05,2010-12-13,2011-08-16,331.0,181.01666666666665,115
16928,17,2091,2806.75,2010-12-01,2011-09-20,123.0,165.10294117647058,80
16929,7,929,1295.39,2011-07-07,2011-12-06,132.71428571428572,185.0557142857143,3
16930,3,339,378.89,2011-10-02,2011-11-13,113.0,126.29666666666667,26
16931,21,3134,4554.87,2010-12-05,2011-12-04,149.23809523809524,216.89857142857142,5
16932,1,82,150.23,2011-10-17,2011-10-17,82.0,150.23,53
16933,2,288,563.23,2011-04-14,2011-12-08,144.0,281.615,1
16934,2,397,931.03,2011-10-16,2011-10-16,198.5,465.515,54
16936,1,171,261.9,2011-11-14,2011-11-14,171.0,261.9,25
16938,4,2533,2711.6800000000003,2011-02-04,2011-12-01,633.25,677.9200000000001,8
16940,3,2169,3049.88,2011-02-23,2011-10-18,723.0,1016.6266666666667,52
16942,9,805,1904.99,2011-04-26,2011-11-27,89.44444444444444,211.66555555555556,12
16943,3,145,816.73,2011-01-25,2011-05-12,48.333333333333336,272.24333333333334,211
16945,19,2725,4345.5,2010-12-16,2011-11-18,143.42105263157896,228.71052631578948,21
16947,1,312,406.48,2011-04-18,2011-04-18,312.0,406.48,235
16948,3,1614,435.02,2011-01-18,2011-07-24,538.0,145.00666666666666,138
16949,6,791,1286.27,2011-01-27,2011-12-06,131.83333333333334,214.37833333333333,3
16950,3,644,1178.56,2010-12-07,2011-10-14,214.66666666666666,392.8533333333333,56
16951,3,1318,1277.75,2011-02-08,2011-07-28,439.3333333333333,425.9166666666667,134
16952,2,92,167.61,2011-08-22,2011-08-22,46.0,83.805,109
16953,1,10,20.8,2011-11-09,2011-11-09,10.0,20.8,30
16954,9,1054,2085.08,2010-12-15,2011-12-09,117.11111111111111,231.67555555555555,0
16955,4,266,518.67,2010-12-01,2011-06-08,66.5,129.6675,184
16956,1,114,308.74,2011-11-22,2011-11-22,114.0,308.74,17
16957,2,172,416.64,2011-03-03,2011-04-14,86.0,208.32,239
16959,1,49,117.35,2011-09-13,2011-09-13,49.0,117.35,87
16960,3,301,505.1,2011-04-01,2011-11-01,100.33333333333333,168.36666666666667,38
16961,1,125,234.17000000000002,2011-08-15,2011-08-15,125.0,234.17000000000002,116
16963,1,35,110.55,2011-06-05,2011-06-05,35.0,110.55,187
16965,1,243,192.07,2011-04-27,2011-04-27,243.0,192.07,226
16966,7,1981,2154.9700000000003,2011-04-13,2011-12-01,283.0,307.8528571428572,8
16967,1,333,319.02,2011-06-03,2011-06-03,333.0,319.02,189
16968,2,326,439.43,2011-08-24,2011-12-05,163.0,219.715,4
16969,3,816,650.41,2011-06-01,2011-10-31,272.0,216.8033333333333,39
16971,1,72,357.21,2011-11-01,2011-11-01,72.0,357.21,38
16976,1,88,251.51999999999998,2011-03-17,2011-03-17,88.0,251.51999999999998,267
16978,1,166,344.33,2011-09-23,2011-09-23,166.0,344.33,77
16979,6,865,1852.0,2011-02-15,2011-12-06,144.16666666666666,308.6666666666667,3
16980,2,739,1028.46,2011-02-21,2011-03-29,369.5,514.23,255
16982,1,182,384.06,2011-10-10,2011-10-10,182.0,384.06,60
16983,7,1335,1905.87,2010-12-05,2011-11-27,190.71428571428572,272.26714285714286,12
16984,2,2380,4459.52,2011-08-01,2011-09-12,1190.0,2229.76,88
16985,10,1832,5464.12,2010-12-16,2011-11-22,183.2,546.412,17
16986,2,1040,1873.2,2011-11-09,2011-11-10,520.0,936.6,29
16987,7,401,1616.8,2011-05-18,2011-12-06,57.285714285714285,230.97142857142856,3
16988,1,43,126.12,2011-12-04,2011-12-04,43.0,126.12,5
16989,6,1233,1133.25,2011-07-12,2011-12-02,205.5,188.875,7
16990,1,100,179.0,2011-05-05,2011-05-05,100.0,179.0,218
16992,5,860,1614.31,2011-02-28,2011-11-29,172.0,322.86199999999997,10
16996,6,544,1456.96,2010-12-21,2011-11-09,90.66666666666667,242.82666666666668,30
16997,3,360,702.0,2011-01-18,2011-02-24,120.0,234.0,288
16998,4,76,295.0,2011-02-08,2011-07-13,19.0,73.75,149
16999,2,294,484.82,2011-09-26,2011-11-16,147.0,242.41,23
17001,11,2164,3989.57,2010-12-16,2011-12-09,196.72727272727272,362.6881818181818,0
17002,3,679,1493.73,2011-02-22,2011-09-15,226.33333333333334,497.91,85
17004,2,771,1312.1399999999999,2011-09-08,2011-10-24,385.5,656.0699999999999,46
17006,4,272,781.78,2011-09-25,2011-12-05,68.0,195.445,4
17007,6,597,889.93,2010-12-17,2011-10-20,99.5,148.32166666666666,50
17010,1,118,195.36,2011-11-21,2011-11-21,118.0,195.36,18
17011,1,186,270.9,2011-11-09,2011-11-09,186.0,270.9,30
17014,3,243,583.43,2011-10-04,2011-12-01,81.0,194.47666666666666,8
17015,3,1978,1838.61,2011-06-07,2011-11-11,659.3333333333334,612.87,28
17017,20,6673,8694.26,2010-12-02,2011-12-07,333.65,434.713,2
17018,2,176,920.1,2011-01-18,2011-10-30,88.0,460.05,40
17019,4,820,1258.08,2010-12-06,2011-11-28,205.0,314.52,11
17022,1,108,71.0,2011-11-08,2011-11-08,108.0,71.0,31
17024,3,69,95.85,2011-07-05,2011-10-25,23.0,31.95,45
17025,3,235,357.77,2010-12-01,2011-10-10,78.33333333333333,119.25666666666666,60
17026,2,97,154.83,2010-12-05,2011-06-07,48.5,77.415,185
17027,6,416,877.5600000000001,2011-01-26,2011-09-22,69.33333333333333,146.26000000000002,78
17029,2,400,716.0,2011-04-17,2011-08-21,200.0,358.0,110
17030,1,146,146.87,2011-10-07,2011-10-07,146.0,146.87,63
17031,2,235,380.35,2011-07-08,2011-11-28,117.5,190.175,11
17033,3,750,1030.14,2010-12-15,2011-09-14,250.0,343.38000000000005,86
17034,3,410,745.52,2011-02-25,2011-11-23,136.66666666666666,248.50666666666666,16
17035,2,229,433.53,2011-02-01,2011-04-08,114.5,216.765,245
17037,1,656,1267.32,2011-09-13,2011-09-13,656.0,1267.32,87
17038,1,28,112.4,2011-11-09,2011-11-09,28.0,112.4,30
17040,1,181,449.72999999999996,2011-07-25,2011-07-25,181.0,449.72999999999996,137
17041,3,927,1071.49,2010-12-14,2011-11-13,309.0,357.16333333333336,26
17042,5,990,1036.58,2011-04-06,2011-12-07,198.0,207.31599999999997,2
17043,4,998,1735.18,2011-03-18,2011-11-07,249.5,433.795,32
17044,1,504,948.48,2011-11-14,2011-11-14,504.0,948.48,25
17045,3,106,339.44,2011-04-06,2011-08-18,35.333333333333336,113.14666666666666,113
17046,1,510,642.02,2011-07-05,2011-07-05,510.0,642.02,157
17047,3,533,1100.9,2011-05-18,2011-09-15,177.66666666666666,366.9666666666667,85
17048,3,485,925.35,2011-01-12,2011-08-14,161.66666666666666,308.45,117
17049,9,2673,5655.03,2011-03-09,2011-12-07,297.0,628.3366666666666,2
17050,6,1595,3185.64,2011-02-13,2011-09-04,265.8333333333333,530.9399999999999,96
17051,1,179,240.89,2011-05-29,2011-05-29,179.0,240.89,194
17052,1,251,399.09,2011-11-11,2011-11-11,251.0,399.09,28
17053,1,122,498.48,2011-08-01,2011-08-01,122.0,498.48,130
17054,5,804,1356.33,2011-04-08,2011-11-11,160.8,271.26599999999996,28
17058,3,592,1179.89,2011-04-14,2011-09-19,197.33333333333334,393.2966666666667,81
17059,5,1850,3080.39,2010-12-05,2011-11-10,370.0,616.078,29
17060,1,216,234.23999999999998,2011-03-18,2011-03-18,216.0,234.23999999999998,266
17061,11,1526,5232.23,2011-04-21,2011-09-27,138.72727272727272,475.6572727272727,73
17062,4,406,528.29,2010-12-05,2011-01-30,101.5,132.0725,313
17063,7,770,1461.14,2011-02-23,2011-11-18,110.0,208.73428571428573,21
17064,3,316,855.4499999999999,2011-01-16,2011-10-12,105.33333333333333,285.15,58
17068,21,2159,4545.89,2010-12-06,2011-11-27,102.80952380952381,216.47095238095238,12
17069,9,1506,2709.7,2010-12-01,2011-11-11,167.33333333333334,301.0777777777778,28
17070,1,131,304.24,2011-08-17,2011-08-17,131.0,304.24,114
17071,9,1197,2429.03,2011-02-03,2011-11-11,133.0,269.89222222222224,28
17073,4,758,1444.84,2011-08-22,2011-11-22,189.5,361.21,17
17075,4,292,834.12,2011-01-26,2011-11-22,73.0,208.53,17
17076,3,295,841.08,2010-12-10,2011-11-03,98.33333333333333,280.36,36
17078,2,782,375.86,2011-11-03,2011-11-03,391.0,187.93,36
17079,1,24,118.8,2011-09-22,2011-09-22,24.0,118.8,78
17080,2,166,287.62,2011-03-15,2011-11-17,83.0,143.81,22
17081,2,77,288.91,2011-10-24,2011-11-14,38.5,144.455,25
17082,2,1049,2003.85,2011-01-25,2011-11-06,524.5,1001.925,33
17083,3,772,1405.78,2011-02-09,2011-08-22,257.3333333333333,468.5933333333333,109
17084,2,1702,2747.99,2011-11-04,2011-11-04,851.0,1373.995,35
17085,5,785,1562.4,2010-12-12,2011-08-08,157.0,312.48,123
17086,6,1859,2050.08,2011-10-07,2011-12-02,309.8333333333333,341.68,7
17088,4,868,1991.01,2011-03-31,2011-11-11,217.0,497.7525,28
17090,7,903,1974.65,2010-12-20,2011-12-05,129.0,282.09285714285716,4
17091,9,1746,3827.76,2010-12-07,2011-12-07,194.0,425.3066666666667,2
17092,4,1130,1774.03,2011-03-07,2011-10-20,282.5,443.5075,50
17094,1,152,302.0,2011-01-21,2011-01-21,152.0,302.0,322
17095,3,618,1324.16,2011-01-09,2011-11-17,206.0,441.3866666666667,22
17096,4,339,1022.13,2011-03-23,2011-11-24,84.75,255.5325,15
17097,8,459,954.42,2010-12-09,2011-12-07,57.375,119.3025,2
17100,2,800,971.74,2011-11-21,2011-11-21,400.0,485.87,18
17101,4,815,1621.73,2011-06-14,2011-11-29,203.75,405.4325,10
17102,1,2,25.5,2011-03-23,2011-03-23,2.0,25.5,261
17105,2,693,665.78,2011-02-06,2011-07-03,346.5,332.89,159
17107,6,4826,10797.48,2011-03-06,2011-11-06,804.3333333333334,1799.58,33
17109,6,588,881.29,2011-04-21,2011-11-10,98.0,146.88166666666666,29
17110,1,50,163.29999999999998,2011-06-27,2011-06-27,50.0,163.29999999999998,165
17111,1,282,231.61,2011-10-23,2011-10-23,282.0,231.61,47
17114,8,215,801.12,2011-01-09,2011-12-04,26.875,100.14,5
17115,3,372,837.5,2011-04-20,2011-12-01,124.0,279.1666666666667,8
17117,1,68,116.2,2011-02-24,2011-02-24,68.0,116.2,288
17118,1,154,157.02,2011-01-26,2011-01-26,154.0,157.02,317
17119,2,334,606.91,2011-10-11,2011-12-06,167.0,303.455,3
17120,1,120,307.46,2011-04-20,2011-04-20,120.0,307.46,233
17122,1,80,138.32,2011-08-12,2011-08-12,80.0,138.32,119
17123,1,246,345.3,2011-07-01,2011-07-01,246.0,345.3,161
17124,1,129,294.24,2011-06-07,2011-06-07,129.0,294.24,185
17125,1,281,230.5,2011-10-20,2011-10-20,281.0,230.5,50
17126,5,780,989.45,2010-12-12,2011-07-10,156.0,197.89000000000001,152
17128,1,76,157.09,2011-01-09,2011-01-09,76.0,157.09,334
17131,5,983,2463.17,2011-09-25,2011-12-04,196.6,492.634,5
17133,7,2730,4892.24,2011-03-18,2011-11-24,390.0,698.8914285714285,15
17134,2,98,413.2,2011-03-20,2011-08-25,49.0,206.6,106
17135,7,1224,1139.73,2010-12-03,2011-11-23,174.85714285714286,162.81857142857143,16
17138,1,126,380.5,2011-03-09,2011-03-09,126.0,380.5,275
17139,12,5176,10650.77,2011-02-24,2011-11-24,431.3333333333333,887.5641666666667,15
17140,1,296,454.12,2011-04-06,2011-04-06,296.0,454.12,247
17142,1,81,579.0,2011-04-14,2011-04-14,81.0,579.0,239
17144,2,483,984.57,2011-09-16,2011-12-08,241.5,492.285,1
17146,3,212,749.78,2010-12-16,2011-08-26,70.66666666666667,249.92666666666665,105
17147,4,882,1714.59,2011-02-01,2011-11-17,220.5,428.6475,22
17148,1,82,124.88,2011-10-19,2011-10-19,82.0,124.88,51
17152,3,517,1689.5,2011-03-21,2011-05-29,172.33333333333334,563.1666666666666,194
17153,1,104,213.78,2011-11-15,2011-11-15,104.0,213.78,24
17154,1,490,329.34,2011-09-25,2011-09-25,490.0,329.34,75
17155,2,242,251.7,2011-06-15,2011-11-22,121.0,125.85,17
17157,2,172,319.0,2011-06-16,2011-12-02,86.0,159.5,7
17158,3,778,1266.97,2010-12-14,2011-11-07,259.3333333333333,422.3233333333333,32
17159,3,1111,1538.88,2011-06-21,2011-11-18,370.3333333333333,512.96,21
17160,6,2856,3518.03,2011-04-12,2011-11-08,476.0,586.3383333333334,31
17162,10,1001,1715.46,2011-02-07,2011-11-11,100.1,171.546,28
17163,2,66,293.1,2011-09-22,2011-11-18,33.0,146.55,21
17164,7,1501,2467.35,2011-03-11,2011-11-07,214.42857142857142,352.4785714285714,32
17165,1,100,158.68,2011-02-28,2011-02-28,100.0,158.68,284
17166,2,78,206.34,2011-05-20,2011-11-01,39.0,103.17,38
17169,2,526,835.78,2011-06-09,2011-10-13,263.0,417.89,57
17171,1,185,224.91,2011-02-23,2011-02-23,185.0,224.91,289
17172,1,480,317.76,2011-09-22,2011-09-22,480.0,317.76,78
17173,8,1122,3766.6,2011-07-31,2011-12-04,140.25,470.825,5
17174,1,41,59.9,2011-05-06,2011-05-06,41.0,59.9,217
17175,4,866,1443.69,2011-02-16,2011-10-26,216.5,360.9225,44
17176,1,170,306.13,2011-05-22,2011-05-22,170.0,306.13,201
17179,3,290,711.79,2010-12-13,2011-06-14,96.66666666666667,237.26333333333332,178
17180,4,670,783.97,2011-01-27,2011-10-14,167.5,195.9925,56
17181,2,241,239.92,2010-12-01,2011-10-13,120.5,119.96,57
17183,6,1296,3347.31,2011-08-26,2011-12-02,216.0,557.885,7
17186,2,200,144.0,2011-10-10,2011-10-24,100.0,72.0,46
17187,1,144,203.95,2011-04-27,2011-04-27,144.0,203.95,226
17188,7,1328,2474.23,2010-12-12,2011-11-28,189.71428571428572,353.4614285714286,11
17189,2,226,383.75,2010-12-15,2011-08-25,113.0,191.875,106
17190,2,161,444.74,2011-05-16,2011-10-12,80.5,222.37,58
17191,7,1166,2093.68,2010-12-06,2011-11-11,166.57142857142858,299.09714285714284,28
17193,7,1254,1699.3,2011-06-16,2011-11-04,179.14285714285714,242.75714285714284,35
17194,1,112,226.78,2010-12-14,2010-12-14,112.0,226.78,360
17197,1,191,1013.01,2011-11-10,2011-11-10,191.0,1013.01,29
17198,3,357,692.22,2010-12-03,2011-11-16,119.0,230.74,23
17201,1,231,289.78000000000003,2011-10-17,2011-10-17,231.0,289.78000000000003,53
17203,6,2846,3560.08,2011-10-10,2011-11-04,474.3333333333333,593.3466666666667,35
17204,4,646,1564.56,2011-03-21,2011-06-17,161.5,391.14,175
17205,1,884,384.08,2011-10-17,2011-10-17,884.0,384.08,53
17206,1,76,204.24,2011-10-17,2011-10-17,76.0,204.24,53
17211,8,1323,2317.22,2010-12-05,2011-11-13,165.375,289.6525,26
17212,1,147,226.85,2011-03-31,2011-03-31,147.0,226.85,253
17213,7,1176,2781.23,2010-12-08,2011-10-30,168.0,397.31857142857143,40
17214,6,272,1059.12,2010-12-15,2011-10-10,45.333333333333336,176.51999999999998,60
17217,1,24,113.5,2011-04-19,2011-04-19,24.0,113.5,234
17218,10,955,1951.97,2010-12-06,2011-12-05,95.5,195.197,4
17219,1,89,114.23,2011-11-08,2011-11-08,89.0,114.23,31
17220,14,1897,3187.55,2010-12-10,2011-11-15,135.5,227.68214285714288,24
17221,2,287,334.47999999999996,2011-11-03,2011-12-02,143.5,167.23999999999998,7
17222,1,122,328.65,2011-10-05,2011-10-05,122.0,328.65,65
17223,2,109,381.89,2010-12-06,2011-02-02,54.5,190.945,310
17226,1,406,393.49,2011-02-04,2011-02-04,406.0,393.49,308
17227,6,741,939.32,2010-12-06,2011-11-21,123.5,156.55333333333334,18
17228,8,1532,1906.09,2010-12-02,2011-11-24,191.5,238.26125,15
17229,2,185,318.76,2011-07-20,2011-09-04,92.5,159.38,96
17230,8,1651,3638.41,2010-12-15,2011-03-20,206.375,454.80125,264
17231,10,1724,3124.72,2010-12-13,2011-11-27,172.4,312.472,12
17232,2,202,417.77,2011-11-25,2011-12-07,101.0,208.885,2
17233,1,131,190.88,2011-11-04,2011-11-04,131.0,190.88,35
17234,1,55,149.89,2011-06-10,2011-06-10,55.0,149.89,182
17235,2,224,550.06,2010-12-02,2011-11-14,112.0,275.03,25
17236,6,474,916.13,2010-12-12,2011-11-27,79.0,152.68833333333333,12
17237,2,105,314.69,2011-11-17,2011-11-28,52.5,157.345,11
17238,17,1807,3719.1,2010-12-03,2011-12-07,106.29411764705883,218.7705882352941,2
17239,1,150,382.5,2011-01-31,2011-01-31,150.0,382.5,312
17242,2,611,1135.04,2011-06-12,2011-08-23,305.5,567.52,108
17243,26,3316,8531.65,2010-12-05,2011-12-08,127.53846153846153,328.1403846153846,1
17244,1,616,954.9,2011-10-17,2011-10-17,616.0,954.9,53
17245,1,75,171.45000000000002,2011-05-19,2011-05-19,75.0,171.45000000000002,204
17247,1,105,280.09,2011-11-24,2011-11-24,105.0,280.09,15
17248,1,213,318.65,2011-08-11,2011-08-11,213.0,318.65,120
17250,2,167,381.97,2011-03-23,2011-12-06,83.5,190.985,3
17251,1,108,269.83,2010-12-12,2010-12-12,108.0,269.83,362
17252,2,192,348.90999999999997,2011-06-06,2011-08-15,96.0,174.45499999999998,116
17253,1,43,178.26,2011-11-21,2011-11-21,43.0,178.26,18
17254,2,251,271.19,2011-11-24,2011-12-05,125.5,135.595,4
17255,2,227,291.48,2011-02-13,2011-10-30,113.5,145.74,40
17256,2,141,240.0,2011-01-31,2011-08-24,70.5,120.0,107
